timestamp,shares
2024-08-22 19:16:00+00:00,0
2024-08-22 19:17:00+00:00,0
2024-08-22 19:18:00+00:00,0
2024-08-22 19:19:00+00:00,0
2024-08-22 19:20:00+00:00,0
2024-08-22 19:21:00+00:00,0
2024-08-22 19:22:00+00:00,0
2024-08-22 19:23:00+00:00,0
2024-08-22 19:24:00+00:00,0
2024-08-22 19:25:00+00:00,0
2024-08-22 19:26:00+00:00,0
2024-08-22 19:27:00+00:00,0
2024-08-22 19:28:00+00:00,0
2024-08-22 19:29:00+00:00,0
2024-08-22 19:30:00+00:00,0
2024-08-22 19:31:00+00:00,0
2024-08-22 19:32:00+00:00,0
2024-08-22 19:33:00+00:00,0
2024-08-22 19:34:00+00:00,0
2024-08-22 19:35:00+00:00,0
2024-08-22 19:36:00+00:00,0
2024-08-22 19:37:00+00:00,0
2024-08-22 19:38:00+00:00,0
2024-08-22 19:39:00+00:00,0
2024-08-22 19:40:00+00:00,0
2024-08-22 19:41:00+00:00,0
2024-08-22 19:42:00+00:00,0
2024-08-22 19:43:00+00:00,0
2024-08-22 19:44:00+00:00,0
2024-08-22 19:45:00+00:00,0
2024-08-22 19:46:00+00:00,0
2024-08-22 19:47:00+00:00,0
2024-08-22 19:48:00+00:00,0
2024-08-22 19:49:00+00:00,0
2024-08-22 19:50:00+00:00,0
2024-08-22 19:51:00+00:00,0
2024-08-22 19:52:00+00:00,0
2024-08-22 19:53:00+00:00,0
2024-08-22 19:54:00+00:00,0
2024-08-22 19:55:00+00:00,0
2024-08-22 19:56:00+00:00,0
2024-08-22 19:57:00+00:00,0
2024-08-22 19:58:00+00:00,0
2024-08-22 19:59:00+00:00,0
2024-08-23 13:30:00+00:00,927
2024-08-23 13:31:00+00:00,6
2024-08-23 13:32:00+00:00,6
2024-08-23 13:33:00+00:00,6
2024-08-23 13:34:00+00:00,6
2024-08-23 13:35:00+00:00,6
2024-08-23 13:36:00+00:00,6
2024-08-23 13:37:00+00:00,6
2024-08-23 13:38:00+00:00,6
2024-08-23 13:39:00+00:00,6
2024-08-23 13:40:00+00:00,6
2024-08-23 13:41:00+00:00,6
2024-08-23 13:42:00+00:00,6
2024-08-23 13:43:00+00:00,1
2024-08-23 13:44:00+00:00,0
2024-08-23 13:45:00+00:00,0
2024-08-23 13:46:00+00:00,0
2024-08-23 13:47:00+00:00,0
2024-08-23 13:48:00+00:00,0
2024-08-23 13:49:00+00:00,0
2024-08-23 13:50:00+00:00,0
2024-08-23 13:51:00+00:00,0
2024-08-23 13:52:00+00:00,0
2024-08-23 13:53:00+00:00,0
2024-08-23 13:54:00+00:00,0
2024-08-23 13:55:00+00:00,0
2024-08-23 13:56:00+00:00,0
2024-08-23 13:57:00+00:00,0
2024-08-23 13:58:00+00:00,0
2024-08-23 13:59:00+00:00,0
2024-08-23 14:00:00+00:00,0
2024-08-23 14:01:00+00:00,0
2024-08-23 14:02:00+00:00,0
2024-08-23 14:03:00+00:00,0
2024-08-23 14:04:00+00:00,0
2024-08-23 14:05:00+00:00,0
2024-08-23 14:06:00+00:00,0
2024-08-23 14:07:00+00:00,0
2024-08-23 14:08:00+00:00,0
2024-08-23 14:09:00+00:00,0
2024-08-23 14:10:00+00:00,0
2024-08-23 14:11:00+00:00,0
2024-08-23 14:12:00+00:00,0
2024-08-23 14:13:00+00:00,0
2024-08-23 14:14:00+00:00,0
2024-08-23 14:15:00+00:00,0
2024-08-23 14:16:00+00:00,0
2024-08-23 14:17:00+00:00,0
2024-08-23 14:18:00+00:00,0
2024-08-23 14:19:00+00:00,0
2024-08-23 14:20:00+00:00,0
2024-08-23 14:21:00+00:00,0
2024-08-23 14:22:00+00:00,0
2024-08-23 14:23:00+00:00,0
2024-08-23 14:24:00+00:00,0
2024-08-23 14:25:00+00:00,0
2024-08-23 14:26:00+00:00,0
2024-08-23 14:27:00+00:00,0
2024-08-23 14:28:00+00:00,0
2024-08-23 14:29:00+00:00,0
2024-08-23 14:30:00+00:00,0
2024-08-23 14:31:00+00:00,0
2024-08-23 14:32:00+00:00,0
2024-08-23 14:33:00+00:00,0
2024-08-23 14:34:00+00:00,0
2024-08-23 14:35:00+00:00,0
2024-08-23 14:36:00+00:00,0
2024-08-23 14:37:00+00:00,0
2024-08-23 14:38:00+00:00,0
2024-08-23 14:39:00+00:00,0
2024-08-23 14:40:00+00:00,0
2024-08-23 14:41:00+00:00,0
2024-08-23 14:42:00+00:00,0
2024-08-23 14:43:00+00:00,0
2024-08-23 14:44:00+00:00,0
2024-08-23 14:45:00+00:00,0
2024-08-23 14:46:00+00:00,0
2024-08-23 14:47:00+00:00,0
2024-08-23 14:48:00+00:00,0
2024-08-23 14:49:00+00:00,0
2024-08-23 14:50:00+00:00,0
2024-08-23 14:51:00+00:00,0
2024-08-23 14:52:00+00:00,0
2024-08-23 14:53:00+00:00,0
2024-08-23 14:54:00+00:00,0
2024-08-23 14:55:00+00:00,0
2024-08-23 14:56:00+00:00,0
2024-08-23 14:57:00+00:00,0
2024-08-23 14:58:00+00:00,0
2024-08-23 14:59:00+00:00,0
2024-08-23 15:00:00+00:00,0
2024-08-23 15:01:00+00:00,0
2024-08-23 15:02:00+00:00,0
2024-08-23 15:03:00+00:00,0
2024-08-23 15:04:00+00:00,0
2024-08-23 15:05:00+00:00,0
2024-08-23 15:06:00+00:00,0
2024-08-23 15:07:00+00:00,0
2024-08-23 15:08:00+00:00,0
2024-08-23 15:09:00+00:00,0
2024-08-23 15:10:00+00:00,0
2024-08-23 15:11:00+00:00,0
2024-08-23 15:12:00+00:00,0
2024-08-23 15:13:00+00:00,0
2024-08-23 15:14:00+00:00,0
2024-08-23 15:15:00+00:00,0
2024-08-23 15:16:00+00:00,0
2024-08-23 15:17:00+00:00,0
2024-08-23 15:18:00+00:00,0
2024-08-23 15:19:00+00:00,0
2024-08-23 15:20:00+00:00,0
2024-08-23 15:21:00+00:00,0
2024-08-23 15:22:00+00:00,0
2024-08-23 15:23:00+00:00,0
2024-08-23 15:24:00+00:00,0
2024-08-23 15:25:00+00:00,0
2024-08-23 15:26:00+00:00,0
2024-08-23 15:27:00+00:00,0
2024-08-23 15:28:00+00:00,0
2024-08-23 15:29:00+00:00,0
2024-08-23 15:30:00+00:00,0
2024-08-23 15:31:00+00:00,0
2024-08-23 15:32:00+00:00,0
2024-08-23 15:33:00+00:00,0
2024-08-23 15:34:00+00:00,0
2024-08-23 15:35:00+00:00,0
2024-08-23 15:36:00+00:00,0
2024-08-23 15:37:00+00:00,0
2024-08-23 15:38:00+00:00,0
2024-08-23 15:39:00+00:00,0
2024-08-23 15:40:00+00:00,0
2024-08-23 15:41:00+00:00,0
2024-08-23 15:42:00+00:00,0
2024-08-23 15:43:00+00:00,0
2024-08-23 15:44:00+00:00,0
2024-08-23 15:45:00+00:00,0
2024-08-23 15:46:00+00:00,0
2024-08-23 15:47:00+00:00,0
2024-08-23 15:48:00+00:00,0
2024-08-23 15:49:00+00:00,0
2024-08-23 15:50:00+00:00,0
2024-08-23 15:51:00+00:00,0
2024-08-23 15:52:00+00:00,0
2024-08-23 15:53:00+00:00,0
2024-08-23 15:54:00+00:00,0
2024-08-23 15:55:00+00:00,0
2024-08-23 15:56:00+00:00,0
2024-08-23 15:57:00+00:00,0
2024-08-23 15:58:00+00:00,0
2024-08-23 15:59:00+00:00,0
2024-08-23 16:00:00+00:00,0
2024-08-23 16:01:00+00:00,0
2024-08-23 16:02:00+00:00,0
2024-08-23 16:03:00+00:00,0
2024-08-23 16:04:00+00:00,0
2024-08-23 16:05:00+00:00,0
2024-08-23 16:06:00+00:00,0
2024-08-23 16:07:00+00:00,0
2024-08-23 16:08:00+00:00,0
2024-08-23 16:09:00+00:00,0
2024-08-23 16:10:00+00:00,0
2024-08-23 16:11:00+00:00,0
2024-08-23 16:12:00+00:00,0
2024-08-23 16:13:00+00:00,0
2024-08-23 16:14:00+00:00,0
2024-08-23 16:15:00+00:00,0
2024-08-23 16:16:00+00:00,0
2024-08-23 16:17:00+00:00,0
2024-08-23 16:18:00+00:00,0
2024-08-23 16:19:00+00:00,0
2024-08-23 16:20:00+00:00,0
2024-08-23 16:21:00+00:00,0
2024-08-23 16:22:00+00:00,0
2024-08-23 16:23:00+00:00,0
2024-08-23 16:24:00+00:00,0
2024-08-23 16:25:00+00:00,0
2024-08-23 16:26:00+00:00,0
2024-08-23 16:27:00+00:00,0
2024-08-23 16:28:00+00:00,0
2024-08-23 16:29:00+00:00,0
2024-08-23 16:30:00+00:00,0
2024-08-23 16:31:00+00:00,0
2024-08-23 16:32:00+00:00,0
2024-08-23 16:33:00+00:00,0
2024-08-23 16:34:00+00:00,0
2024-08-23 16:35:00+00:00,0
2024-08-23 16:36:00+00:00,0
2024-08-23 16:37:00+00:00,0
2024-08-23 16:38:00+00:00,0
2024-08-23 16:39:00+00:00,0
2024-08-23 16:40:00+00:00,0
2024-08-23 16:41:00+00:00,0
2024-08-23 16:42:00+00:00,0
2024-08-23 16:43:00+00:00,0
2024-08-23 16:44:00+00:00,0
2024-08-23 16:45:00+00:00,0
2024-08-23 16:46:00+00:00,0
2024-08-23 16:47:00+00:00,0
2024-08-23 16:48:00+00:00,0
2024-08-23 16:49:00+00:00,0
2024-08-23 16:50:00+00:00,0
2024-08-23 16:51:00+00:00,0
2024-08-23 16:52:00+00:00,0
2024-08-23 16:53:00+00:00,0
2024-08-23 16:54:00+00:00,0
2024-08-23 16:55:00+00:00,0
2024-08-23 16:56:00+00:00,0
2024-08-23 16:57:00+00:00,0
2024-08-23 16:58:00+00:00,0
2024-08-23 16:59:00+00:00,0
2024-08-23 17:00:00+00:00,0
2024-08-23 17:01:00+00:00,0
2024-08-23 17:02:00+00:00,0
2024-08-23 17:03:00+00:00,0
2024-08-23 17:04:00+00:00,0
2024-08-23 17:05:00+00:00,0
2024-08-23 17:06:00+00:00,0
2024-08-23 17:07:00+00:00,0
2024-08-23 17:08:00+00:00,0
2024-08-23 17:09:00+00:00,0
2024-08-23 17:10:00+00:00,0
2024-08-23 17:11:00+00:00,0
2024-08-23 17:12:00+00:00,0
2024-08-23 17:13:00+00:00,0
2024-08-23 17:14:00+00:00,0
2024-08-23 17:15:00+00:00,0
2024-08-23 17:16:00+00:00,0
2024-08-23 17:17:00+00:00,0
2024-08-23 17:18:00+00:00,0
2024-08-23 17:19:00+00:00,0
2024-08-23 17:20:00+00:00,0
2024-08-23 17:21:00+00:00,0
2024-08-23 17:22:00+00:00,0
2024-08-23 17:23:00+00:00,0
2024-08-23 17:24:00+00:00,0
2024-08-23 17:25:00+00:00,0
2024-08-23 17:26:00+00:00,0
2024-08-23 17:27:00+00:00,0
2024-08-23 17:28:00+00:00,0
2024-08-23 17:29:00+00:00,0
2024-08-23 17:30:00+00:00,0
2024-08-23 17:31:00+00:00,0
2024-08-23 17:32:00+00:00,0
2024-08-23 17:33:00+00:00,0
2024-08-23 17:34:00+00:00,0
2024-08-23 17:35:00+00:00,0
2024-08-23 17:36:00+00:00,0
2024-08-23 17:37:00+00:00,0
2024-08-23 17:38:00+00:00,0
2024-08-23 17:39:00+00:00,0
2024-08-23 17:40:00+00:00,0
2024-08-23 17:41:00+00:00,0
2024-08-23 17:42:00+00:00,0
2024-08-23 17:43:00+00:00,0
2024-08-23 17:44:00+00:00,0
2024-08-23 17:45:00+00:00,0
2024-08-23 17:46:00+00:00,0
2024-08-23 17:47:00+00:00,0
2024-08-23 17:48:00+00:00,0
2024-08-23 17:49:00+00:00,0
2024-08-23 17:50:00+00:00,0
2024-08-23 17:51:00+00:00,0
2024-08-23 17:52:00+00:00,0
2024-08-23 17:53:00+00:00,0
2024-08-23 17:54:00+00:00,0
2024-08-23 17:55:00+00:00,0
2024-08-23 17:56:00+00:00,0
2024-08-23 17:57:00+00:00,0
2024-08-23 17:58:00+00:00,0
2024-08-23 17:59:00+00:00,0
2024-08-23 18:00:00+00:00,0
2024-08-23 18:01:00+00:00,0
2024-08-23 18:02:00+00:00,0
2024-08-23 18:03:00+00:00,0
2024-08-23 18:04:00+00:00,0
2024-08-23 18:05:00+00:00,0
2024-08-23 18:06:00+00:00,0
2024-08-23 18:07:00+00:00,0
2024-08-23 18:08:00+00:00,0
2024-08-23 18:09:00+00:00,0
2024-08-23 18:10:00+00:00,0
2024-08-23 18:11:00+00:00,0
2024-08-23 18:12:00+00:00,0
2024-08-23 18:13:00+00:00,0
2024-08-23 18:14:00+00:00,0
2024-08-23 18:15:00+00:00,0
2024-08-23 18:16:00+00:00,0
2024-08-23 18:17:00+00:00,0
2024-08-23 18:18:00+00:00,0
2024-08-23 18:19:00+00:00,0
2024-08-23 18:20:00+00:00,0
2024-08-23 18:21:00+00:00,0
2024-08-23 18:22:00+00:00,0
2024-08-23 18:23:00+00:00,0
2024-08-23 18:24:00+00:00,0
2024-08-23 18:25:00+00:00,0
2024-08-23 18:26:00+00:00,0
2024-08-23 18:27:00+00:00,0
2024-08-23 18:28:00+00:00,0
2024-08-23 18:29:00+00:00,0
2024-08-23 18:30:00+00:00,0
2024-08-23 18:31:00+00:00,0
2024-08-23 18:32:00+00:00,0
2024-08-23 18:33:00+00:00,0
2024-08-23 18:34:00+00:00,0
2024-08-23 18:35:00+00:00,0
2024-08-23 18:36:00+00:00,0
2024-08-23 18:37:00+00:00,0
2024-08-23 18:38:00+00:00,0
2024-08-23 18:39:00+00:00,0
2024-08-23 18:40:00+00:00,0
2024-08-23 18:41:00+00:00,0
2024-08-23 18:42:00+00:00,0
2024-08-23 18:43:00+00:00,0
2024-08-23 18:44:00+00:00,0
2024-08-23 18:45:00+00:00,0
2024-08-23 18:46:00+00:00,0
2024-08-23 18:47:00+00:00,0
2024-08-23 18:48:00+00:00,0
2024-08-23 18:49:00+00:00,0
2024-08-23 18:50:00+00:00,0
2024-08-23 18:51:00+00:00,0
2024-08-23 18:52:00+00:00,0
2024-08-23 18:53:00+00:00,0
2024-08-23 18:54:00+00:00,0
2024-08-23 18:55:00+00:00,0
2024-08-23 18:56:00+00:00,0
2024-08-23 18:57:00+00:00,0
2024-08-23 18:58:00+00:00,0
2024-08-23 18:59:00+00:00,0
2024-08-23 19:00:00+00:00,0
2024-08-23 19:01:00+00:00,0
2024-08-23 19:02:00+00:00,0
2024-08-23 19:03:00+00:00,0
2024-08-23 19:04:00+00:00,0
2024-08-23 19:05:00+00:00,0
2024-08-23 19:06:00+00:00,0
2024-08-23 19:07:00+00:00,0
2024-08-23 19:08:00+00:00,0
2024-08-23 19:09:00+00:00,0
2024-08-23 19:10:00+00:00,0
2024-08-23 19:11:00+00:00,0
2024-08-23 19:12:00+00:00,0
2024-08-23 19:13:00+00:00,0
2024-08-23 19:14:00+00:00,0
2024-08-23 19:15:00+00:00,0
2024-08-23 19:16:00+00:00,0
2024-08-23 19:17:00+00:00,0
2024-08-23 19:18:00+00:00,0
2024-08-23 19:19:00+00:00,0
2024-08-23 19:20:00+00:00,0
2024-08-23 19:21:00+00:00,0
2024-08-23 19:22:00+00:00,0
2024-08-23 19:23:00+00:00,0
2024-08-23 19:24:00+00:00,0
2024-08-23 19:25:00+00:00,0
2024-08-23 19:26:00+00:00,0
2024-08-23 19:27:00+00:00,0
2024-08-23 19:28:00+00:00,0
2024-08-23 19:29:00+00:00,0
2024-08-23 19:30:00+00:00,0
2024-08-23 19:31:00+00:00,0
2024-08-23 19:32:00+00:00,0
2024-08-23 19:33:00+00:00,0
2024-08-23 19:34:00+00:00,0
2024-08-23 19:35:00+00:00,0
2024-08-23 19:36:00+00:00,0
2024-08-23 19:37:00+00:00,0
2024-08-23 19:38:00+00:00,0
2024-08-23 19:39:00+00:00,0
2024-08-23 19:40:00+00:00,0
2024-08-23 19:41:00+00:00,0
2024-08-23 19:42:00+00:00,0
2024-08-23 19:43:00+00:00,0
2024-08-23 19:44:00+00:00,0
2024-08-23 19:45:00+00:00,0
2024-08-23 19:46:00+00:00,0
2024-08-23 19:47:00+00:00,0
2024-08-23 19:48:00+00:00,0
2024-08-23 19:49:00+00:00,0
2024-08-23 19:50:00+00:00,0
2024-08-23 19:51:00+00:00,0
2024-08-23 19:52:00+00:00,0
2024-08-23 19:53:00+00:00,0
2024-08-23 19:54:00+00:00,0
2024-08-23 19:55:00+00:00,0
2024-08-23 19:56:00+00:00,0
2024-08-23 19:57:00+00:00,0
2024-08-23 19:58:00+00:00,0
2024-08-23 19:59:00+00:00,0
2024-08-26 13:30:00+00:00,927
2024-08-26 13:31:00+00:00,6
2024-08-26 13:32:00+00:00,6
2024-08-26 13:33:00+00:00,6
2024-08-26 13:34:00+00:00,6
2024-08-26 13:35:00+00:00,6
2024-08-26 13:36:00+00:00,6
2024-08-26 13:37:00+00:00,6
2024-08-26 13:38:00+00:00,6
2024-08-26 13:39:00+00:00,6
2024-08-26 13:40:00+00:00,6
2024-08-26 13:41:00+00:00,6
2024-08-26 13:42:00+00:00,6
2024-08-26 13:43:00+00:00,1
2024-08-26 13:44:00+00:00,0
2024-08-26 13:45:00+00:00,0
2024-08-26 13:46:00+00:00,0
2024-08-26 13:47:00+00:00,0
2024-08-26 13:48:00+00:00,0
2024-08-26 13:49:00+00:00,0
2024-08-26 13:50:00+00:00,0
2024-08-26 13:51:00+00:00,0
2024-08-26 13:52:00+00:00,0
2024-08-26 13:53:00+00:00,0
2024-08-26 13:54:00+00:00,0
2024-08-26 13:55:00+00:00,0
2024-08-26 13:56:00+00:00,0
2024-08-26 13:57:00+00:00,0
2024-08-26 13:58:00+00:00,0
2024-08-26 13:59:00+00:00,0
2024-08-26 14:00:00+00:00,0
2024-08-26 14:01:00+00:00,0
2024-08-26 14:02:00+00:00,0
2024-08-26 14:03:00+00:00,0
2024-08-26 14:04:00+00:00,0
2024-08-26 14:05:00+00:00,0
2024-08-26 14:06:00+00:00,0
2024-08-26 14:07:00+00:00,0
2024-08-26 14:08:00+00:00,0
2024-08-26 14:09:00+00:00,0
2024-08-26 14:10:00+00:00,0
2024-08-26 14:11:00+00:00,0
2024-08-26 14:12:00+00:00,0
2024-08-26 14:13:00+00:00,0
2024-08-26 14:14:00+00:00,0
2024-08-26 14:15:00+00:00,0
2024-08-26 14:16:00+00:00,0
2024-08-26 14:17:00+00:00,0
2024-08-26 14:18:00+00:00,0
2024-08-26 14:19:00+00:00,0
2024-08-26 14:20:00+00:00,0
2024-08-26 14:21:00+00:00,0
2024-08-26 14:22:00+00:00,0
2024-08-26 14:23:00+00:00,0
2024-08-26 14:24:00+00:00,0
2024-08-26 14:25:00+00:00,0
2024-08-26 14:26:00+00:00,0
2024-08-26 14:27:00+00:00,0
2024-08-26 14:28:00+00:00,0
2024-08-26 14:29:00+00:00,0
2024-08-26 14:30:00+00:00,0
2024-08-26 14:31:00+00:00,0
2024-08-26 14:32:00+00:00,0
2024-08-26 14:33:00+00:00,0
2024-08-26 14:34:00+00:00,0
2024-08-26 14:35:00+00:00,0
2024-08-26 14:36:00+00:00,0
2024-08-26 14:37:00+00:00,0
2024-08-26 14:38:00+00:00,0
2024-08-26 14:39:00+00:00,0
2024-08-26 14:40:00+00:00,0
2024-08-26 14:41:00+00:00,0
2024-08-26 14:42:00+00:00,0
2024-08-26 14:43:00+00:00,0
2024-08-26 14:44:00+00:00,0
2024-08-26 14:45:00+00:00,0
2024-08-26 14:46:00+00:00,0
2024-08-26 14:47:00+00:00,0
2024-08-26 14:48:00+00:00,0
2024-08-26 14:49:00+00:00,0
2024-08-26 14:50:00+00:00,0
2024-08-26 14:51:00+00:00,0
2024-08-26 14:52:00+00:00,0
2024-08-26 14:53:00+00:00,0
2024-08-26 14:54:00+00:00,0
2024-08-26 14:55:00+00:00,0
2024-08-26 14:56:00+00:00,0
2024-08-26 14:57:00+00:00,0
2024-08-26 14:58:00+00:00,0
2024-08-26 14:59:00+00:00,0
2024-08-26 15:00:00+00:00,0
2024-08-26 15:01:00+00:00,0
2024-08-26 15:02:00+00:00,0
2024-08-26 15:03:00+00:00,0
2024-08-26 15:04:00+00:00,0
2024-08-26 15:05:00+00:00,0
2024-08-26 15:06:00+00:00,0
2024-08-26 15:07:00+00:00,0
2024-08-26 15:08:00+00:00,0
2024-08-26 15:09:00+00:00,0
2024-08-26 15:10:00+00:00,0
2024-08-26 15:11:00+00:00,0
2024-08-26 15:12:00+00:00,0
2024-08-26 15:13:00+00:00,0
2024-08-26 15:14:00+00:00,0
2024-08-26 15:15:00+00:00,0
2024-08-26 15:16:00+00:00,0
2024-08-26 15:17:00+00:00,0
2024-08-26 15:18:00+00:00,0
2024-08-26 15:19:00+00:00,0
2024-08-26 15:20:00+00:00,0
2024-08-26 15:21:00+00:00,0
2024-08-26 15:22:00+00:00,0
2024-08-26 15:23:00+00:00,0
2024-08-26 15:24:00+00:00,0
2024-08-26 15:25:00+00:00,0
2024-08-26 15:26:00+00:00,0
2024-08-26 15:27:00+00:00,0
2024-08-26 15:28:00+00:00,0
2024-08-26 15:29:00+00:00,0
2024-08-26 15:30:00+00:00,0
2024-08-26 15:31:00+00:00,0
2024-08-26 15:32:00+00:00,0
2024-08-26 15:33:00+00:00,0
2024-08-26 15:34:00+00:00,0
2024-08-26 15:35:00+00:00,0
2024-08-26 15:36:00+00:00,0
2024-08-26 15:37:00+00:00,0
2024-08-26 15:38:00+00:00,0
2024-08-26 15:39:00+00:00,0
2024-08-26 15:40:00+00:00,0
2024-08-26 15:41:00+00:00,0
2024-08-26 15:42:00+00:00,0
2024-08-26 15:43:00+00:00,0
2024-08-26 15:44:00+00:00,0
2024-08-26 15:45:00+00:00,0
2024-08-26 15:46:00+00:00,0
2024-08-26 15:47:00+00:00,0
2024-08-26 15:48:00+00:00,0
2024-08-26 15:49:00+00:00,0
2024-08-26 15:50:00+00:00,0
2024-08-26 15:51:00+00:00,0
2024-08-26 15:52:00+00:00,0
2024-08-26 15:53:00+00:00,0
2024-08-26 15:54:00+00:00,0
2024-08-26 15:55:00+00:00,0
2024-08-26 15:56:00+00:00,0
2024-08-26 15:57:00+00:00,0
2024-08-26 15:58:00+00:00,0
2024-08-26 15:59:00+00:00,0
2024-08-26 16:00:00+00:00,0
2024-08-26 16:01:00+00:00,0
2024-08-26 16:02:00+00:00,0
2024-08-26 16:03:00+00:00,0
2024-08-26 16:04:00+00:00,0
2024-08-26 16:05:00+00:00,0
2024-08-26 16:06:00+00:00,0
2024-08-26 16:07:00+00:00,0
2024-08-26 16:08:00+00:00,0
2024-08-26 16:09:00+00:00,0
2024-08-26 16:10:00+00:00,0
2024-08-26 16:11:00+00:00,0
2024-08-26 16:12:00+00:00,0
2024-08-26 16:13:00+00:00,0
2024-08-26 16:14:00+00:00,0
2024-08-26 16:15:00+00:00,0
2024-08-26 16:16:00+00:00,0
2024-08-26 16:17:00+00:00,0
2024-08-26 16:18:00+00:00,0
2024-08-26 16:19:00+00:00,0
2024-08-26 16:20:00+00:00,0
2024-08-26 16:21:00+00:00,0
2024-08-26 16:22:00+00:00,0
2024-08-26 16:23:00+00:00,0
2024-08-26 16:24:00+00:00,0
2024-08-26 16:25:00+00:00,0
2024-08-26 16:26:00+00:00,0
2024-08-26 16:27:00+00:00,0
2024-08-26 16:28:00+00:00,0
2024-08-26 16:29:00+00:00,0
2024-08-26 16:30:00+00:00,0
2024-08-26 16:31:00+00:00,0
2024-08-26 16:32:00+00:00,0
2024-08-26 16:33:00+00:00,0
2024-08-26 16:34:00+00:00,0
2024-08-26 16:35:00+00:00,0
2024-08-26 16:36:00+00:00,0
2024-08-26 16:37:00+00:00,0
2024-08-26 16:38:00+00:00,0
2024-08-26 16:39:00+00:00,0
2024-08-26 16:40:00+00:00,0
2024-08-26 16:41:00+00:00,0
2024-08-26 16:42:00+00:00,0
2024-08-26 16:43:00+00:00,0
2024-08-26 16:44:00+00:00,0
2024-08-26 16:45:00+00:00,0
2024-08-26 16:46:00+00:00,0
2024-08-26 16:47:00+00:00,0
2024-08-26 16:48:00+00:00,0
2024-08-26 16:49:00+00:00,0
2024-08-26 16:50:00+00:00,0
2024-08-26 16:51:00+00:00,0
2024-08-26 16:52:00+00:00,0
2024-08-26 16:53:00+00:00,0
2024-08-26 16:54:00+00:00,0
2024-08-26 16:55:00+00:00,0
2024-08-26 16:56:00+00:00,0
2024-08-26 16:57:00+00:00,0
2024-08-26 16:58:00+00:00,0
2024-08-26 16:59:00+00:00,0
2024-08-26 17:00:00+00:00,0
2024-08-26 17:01:00+00:00,0
2024-08-26 17:02:00+00:00,0
2024-08-26 17:03:00+00:00,0
2024-08-26 17:04:00+00:00,0
2024-08-26 17:05:00+00:00,0
2024-08-26 17:06:00+00:00,0
2024-08-26 17:07:00+00:00,0
2024-08-26 17:08:00+00:00,0
2024-08-26 17:09:00+00:00,0
2024-08-26 17:10:00+00:00,0
2024-08-26 17:11:00+00:00,0
2024-08-26 17:12:00+00:00,0
2024-08-26 17:13:00+00:00,0
2024-08-26 17:14:00+00:00,0
2024-08-26 17:15:00+00:00,0
2024-08-26 17:16:00+00:00,0
2024-08-26 17:17:00+00:00,0
2024-08-26 17:18:00+00:00,0
2024-08-26 17:19:00+00:00,0
2024-08-26 17:20:00+00:00,0
2024-08-26 17:21:00+00:00,0
2024-08-26 17:22:00+00:00,0
2024-08-26 17:23:00+00:00,0
2024-08-26 17:24:00+00:00,0
2024-08-26 17:25:00+00:00,0
2024-08-26 17:26:00+00:00,0
2024-08-26 17:27:00+00:00,0
2024-08-26 17:28:00+00:00,0
2024-08-26 17:29:00+00:00,0
2024-08-26 17:30:00+00:00,0
2024-08-26 17:31:00+00:00,0
2024-08-26 17:32:00+00:00,0
2024-08-26 17:33:00+00:00,0
2024-08-26 17:34:00+00:00,0
2024-08-26 17:35:00+00:00,0
2024-08-26 17:36:00+00:00,0
2024-08-26 17:37:00+00:00,0
2024-08-26 17:38:00+00:00,0
2024-08-26 17:39:00+00:00,0
2024-08-26 17:40:00+00:00,0
2024-08-26 17:41:00+00:00,0
2024-08-26 17:42:00+00:00,0
2024-08-26 17:43:00+00:00,0
2024-08-26 17:44:00+00:00,0
2024-08-26 17:45:00+00:00,0
2024-08-26 17:46:00+00:00,0
2024-08-26 17:47:00+00:00,0
2024-08-26 17:48:00+00:00,0
2024-08-26 17:49:00+00:00,0
2024-08-26 17:50:00+00:00,0
2024-08-26 17:51:00+00:00,0
2024-08-26 17:52:00+00:00,0
2024-08-26 17:53:00+00:00,0
2024-08-26 17:54:00+00:00,0
2024-08-26 17:55:00+00:00,0
2024-08-26 17:56:00+00:00,0
2024-08-26 17:57:00+00:00,0
2024-08-26 17:58:00+00:00,0
2024-08-26 17:59:00+00:00,0
2024-08-26 18:00:00+00:00,0
2024-08-26 18:01:00+00:00,0
2024-08-26 18:02:00+00:00,0
2024-08-26 18:03:00+00:00,0
2024-08-26 18:04:00+00:00,0
2024-08-26 18:05:00+00:00,0
2024-08-26 18:06:00+00:00,0
2024-08-26 18:07:00+00:00,0
2024-08-26 18:08:00+00:00,0
2024-08-26 18:09:00+00:00,0
2024-08-26 18:10:00+00:00,0
2024-08-26 18:11:00+00:00,0
2024-08-26 18:12:00+00:00,0
2024-08-26 18:13:00+00:00,0
2024-08-26 18:14:00+00:00,0
2024-08-26 18:15:00+00:00,0
2024-08-26 18:16:00+00:00,0
2024-08-26 18:17:00+00:00,0
2024-08-26 18:18:00+00:00,0
2024-08-26 18:19:00+00:00,0
2024-08-26 18:20:00+00:00,0
2024-08-26 18:21:00+00:00,0
2024-08-26 18:22:00+00:00,0
2024-08-26 18:23:00+00:00,0
2024-08-26 18:24:00+00:00,0
2024-08-26 18:25:00+00:00,0
2024-08-26 18:26:00+00:00,0
2024-08-26 18:27:00+00:00,0
2024-08-26 18:28:00+00:00,0
2024-08-26 18:29:00+00:00,0
2024-08-26 18:30:00+00:00,0
2024-08-26 18:31:00+00:00,0
